WeekID,Year,Week Position,Song,Performer,Performer Group
4/17/99,1999,50,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
4/10/99,1999,50,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
4/3/99,1999,42,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
3/27/99,1999,43,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
3/20/99,1999,45,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
3/13/99,1999,39,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
3/6/99,1999,33,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
2/27/99,1999,31,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
2/20/99,1999,26,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
2/13/99,1999,26,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
2/6/99,1999,23,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
1/30/99,1999,25,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
1/23/99,1999,19,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
1/16/99,1999,19,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
1/9/99,1999,21,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
1/2/99,1999,20,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
12/26/98,1998,20,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
12/19/98,1998,21,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
12/12/98,1998,22,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
12/5/98,1998,27,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
11/28/98,1998,30,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
11/21/98,1998,34,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
11/14/98,1998,36,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
11/7/98,1998,42,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
10/31/98,1998,52,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
10/24/98,1998,58,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
10/17/98,1998,60,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
10/10/98,1998,65,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
10/3/98,1998,82,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
11/1/97,1997,98,Sunshine,Jay-Z Featuring Babyface And Foxy Brown,Jay-Z and Friends
10/25/97,1997,95,Sunshine,Jay-Z Featuring Babyface And Foxy Brown,Jay-Z and Friends
3/11/00,2000,95,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,Jay-Z and Friends
3/4/00,2000,96,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,Jay-Z and Friends
2/26/00,2000,92,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,Jay-Z and Friends
2/19/00,2000,84,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,Jay-Z and Friends
2/12/00,2000,74,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,Jay-Z and Friends
2/5/00,2000,65,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,Jay-Z and Friends
1/29/00,2000,65,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,Jay-Z and Friends
1/22/00,2000,68,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,Jay-Z and Friends
1/15/00,2000,95,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,Jay-Z and Friends
7/29/17,2017,51,Family Feud,JAY-Z Featuring Beyonce,Bey and Jay
6/14/14,2014,97,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
6/7/14,2014,96,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
5/31/14,2014,85,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
5/24/14,2014,92,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
5/17/14,2014,82,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
5/10/14,2014,88,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
5/3/14,2014,86,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
4/26/14,2014,82,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
4/19/14,2014,83,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
4/12/14,2014,79,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
4/5/14,2014,82,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
3/29/14,2014,77,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
3/22/14,2014,80,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
3/15/14,2014,92,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
3/8/14,2014,96,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
7/27/13,2013,81,Part II (On The Run),JAY-Z Featuring Beyonce,Bey and Jay
3/29/03,2003,46,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
3/22/03,2003,37,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
3/15/03,2003,24,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
3/8/03,2003,21,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
3/1/03,2003,16,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
2/22/03,2003,13,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
2/15/03,2003,10,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
2/8/03,2003,8,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
2/1/03,2003,6,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
1/25/03,2003,5,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
1/18/03,2003,5,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
1/11/03,2003,4,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
1/4/03,2003,4,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
12/28/02,2002,4,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
12/21/02,2002,5,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
12/14/02,2002,6,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
12/7/02,2002,8,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
11/30/02,2002,11,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
11/23/02,2002,12,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
11/16/02,2002,17,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
11/9/02,2002,25,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
11/2/02,2002,36,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
10/26/02,2002,56,'03 Bonnie & Clyde,Jay-Z Featuring Beyonce,Bey and Jay
5/22/99,1999,84,Jigga What...,Jay-Z Featuring Big Jaz,Bey and Jay
5/15/99,1999,84,Jigga What...,Jay-Z Featuring Big Jaz,Bey and Jay
5/8/99,1999,84,Jigga What...,Jay-Z Featuring Big Jaz,Bey and Jay
6/13/98,1998,84,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
6/6/98,1998,84,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
5/30/98,1998,77,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
5/23/98,1998,73,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
5/16/98,1998,69,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
5/9/98,1998,69,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
5/2/98,1998,61,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
4/25/98,1998,59,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
4/18/98,1998,64,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
4/11/98,1998,63,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
4/4/98,1998,59,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
3/28/98,1998,52,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
3/21/98,1998,52,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
3/14/98,1998,57,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
3/7/98,1998,96,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
2/28/98,1998,94,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
2/21/98,1998,86,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
2/14/98,1998,88,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
2/7/98,1998,80,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
1/31/98,1998,80,The City Is Mine,Jay-Z Featuring BLACKstreet,Jay-Z and Friends
2/10/07,2007,96,Lost One,Jay-Z Featuring Chrisette Michele,Jay-Z and Friends
2/3/07,2007,83,Lost One,Jay-Z Featuring Chrisette Michele,Jay-Z and Friends
1/27/07,2007,70,Lost One,Jay-Z Featuring Chrisette Michele,Jay-Z and Friends
1/20/07,2007,68,Lost One,Jay-Z Featuring Chrisette Michele,Jay-Z and Friends
1/13/07,2007,73,Lost One,Jay-Z Featuring Chrisette Michele,Jay-Z and Friends
1/6/07,2007,58,Lost One,Jay-Z Featuring Chrisette Michele,Jay-Z and Friends
12/30/06,2006,60,Lost One,Jay-Z Featuring Chrisette Michele,Jay-Z and Friends
12/23/06,2006,66,Lost One,Jay-Z Featuring Chrisette Michele,Jay-Z and Friends
7/29/17,2017,47,Bam,"JAY-Z Featuring Damian ""Jr. Gong"" Marely",Jay-Z and Friends
8/17/96,1996,69,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
8/10/96,1996,65,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
8/3/96,1996,63,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
7/27/96,1996,69,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
7/20/96,1996,67,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
7/13/96,1996,60,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
7/6/96,1996,56,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
6/29/96,1996,57,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
6/22/96,1996,50,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
6/15/96,1996,50,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
6/8/96,1996,55,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
6/1/96,1996,61,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
5/25/96,1996,65,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
5/18/96,1996,70,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
5/11/96,1996,63,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
5/4/96,1996,63,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
4/27/96,1996,63,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
4/20/96,1996,63,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
4/13/96,1996,68,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
4/6/96,1996,76,Ain't No Nigga/Dead Presidents,Jay-Z Featuring Foxxy Brown,Jay-Z and Friends
7/29/17,2017,63,Caught Their Eyes,JAY-Z Featuring Frank Ocean,Jay-Z and Friends
7/27/13,2013,83,Oceans,JAY-Z Featuring Frank Ocean,Jay-Z and Friends
7/29/17,2017,56,Smile,JAY-Z Featuring Gloria Carter,Jay-Z and Friends
1/25/14,2014,43,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
1/18/14,2014,33,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
1/11/14,2014,29,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
1/4/14,2014,28,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
12/28/13,2013,28,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
12/21/13,2013,22,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
12/14/13,2013,20,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
12/7/13,2013,17,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
11/30/13,2013,14,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
11/23/13,2013,14,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
11/16/13,2013,11,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
11/9/13,2013,6,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
11/2/13,2013,8,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
10/26/13,2013,7,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
10/19/13,2013,7,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
10/12/13,2013,6,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
10/5/13,2013,6,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
9/28/13,2013,6,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
9/21/13,2013,4,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
9/14/13,2013,5,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
9/7/13,2013,6,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
8/31/13,2013,5,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
8/24/13,2013,5,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
8/17/13,2013,5,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
8/10/13,2013,7,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
8/3/13,2013,8,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
7/27/13,2013,8,Holy Grail,JAY-Z Featuring Justin Timberlake,Jay-Z and Friends
11/18/00,2000,94,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
11/11/00,2000,88,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
11/4/00,2000,93,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
10/28/00,2000,91,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
10/21/00,2000,85,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
10/14/00,2000,77,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
10/7/00,2000,76,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
9/30/00,2000,78,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
9/23/00,2000,80,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
9/16/00,2000,83,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
9/9/00,2000,83,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
9/2/00,2000,94,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
8/26/00,2000,98,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
8/19/00,2000,100,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
8/12/00,2000,98,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,Jay-Z and Friends
5/26/01,2001,96,Guilty Until Proven Innocent,Jay-Z Featuring R. Kelly,Jay-Z and Friends
5/19/01,2001,87,Guilty Until Proven Innocent,Jay-Z Featuring R. Kelly,Jay-Z and Friends
5/12/01,2001,86,Guilty Until Proven Innocent,Jay-Z Featuring R. Kelly,Jay-Z and Friends
5/5/01,2001,82,Guilty Until Proven Innocent,Jay-Z Featuring R. Kelly,Jay-Z and Friends
4/28/01,2001,86,Guilty Until Proven Innocent,Jay-Z Featuring R. Kelly,Jay-Z and Friends
4/21/01,2001,86,Guilty Until Proven Innocent,Jay-Z Featuring R. Kelly,Jay-Z and Friends
4/14/01,2001,88,Guilty Until Proven Innocent,Jay-Z Featuring R. Kelly,Jay-Z and Friends
4/7/01,2001,97,Guilty Until Proven Innocent,Jay-Z Featuring R. Kelly,Jay-Z and Friends
9/21/13,2013,95,F*ckwithmeyouknowigotit,JAY-Z Featuring Rick Ross,Jay-Z and Friends
9/14/13,2013,92,F*ckwithmeyouknowigotit,JAY-Z Featuring Rick Ross,Jay-Z and Friends
9/7/13,2013,92,F*ckwithmeyouknowigotit,JAY-Z Featuring Rick Ross,Jay-Z and Friends
8/31/13,2013,91,F*ckwithmeyouknowigotit,JAY-Z Featuring Rick Ross,Jay-Z and Friends
8/24/13,2013,96,F*ckwithmeyouknowigotit,JAY-Z Featuring Rick Ross,Jay-Z and Friends
8/17/13,2013,91,F*ckwithmeyouknowigotit,JAY-Z Featuring Rick Ross,Jay-Z and Friends
8/10/13,2013,88,F*ckwithmeyouknowigotit,JAY-Z Featuring Rick Ross,Jay-Z and Friends
8/3/13,2013,73,F*ckwithmeyouknowigotit,JAY-Z Featuring Rick Ross,Jay-Z and Friends
7/27/13,2013,64,F*ckwithmeyouknowigotit,JAY-Z Featuring Rick Ross,Jay-Z and Friends
9/2/00,2000,50,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
8/26/00,2000,41,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
8/19/00,2000,33,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
8/12/00,2000,35,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
8/5/00,2000,29,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
7/29/00,2000,26,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
7/22/00,2000,20,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
7/15/00,2000,20,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
7/8/00,2000,18,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
7/1/00,2000,21,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
6/24/00,2000,19,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
6/17/00,2000,20,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
6/10/00,2000,23,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
6/3/00,2000,25,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
5/27/00,2000,25,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
5/20/00,2000,28,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
5/13/00,2000,33,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
5/6/00,2000,39,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
4/29/00,2000,52,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
4/22/00,2000,69,Big Pimpin',Jay-Z Featuring UGK,Jay-Z and Friends
4/28/12,2012,45,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
4/21/12,2012,45,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
4/14/12,2012,37,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
4/7/12,2012,28,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
3/31/12,2012,94,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
3/31/12,2012,26,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
3/24/12,2012,85,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
3/24/12,2012,23,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
3/17/12,2012,30,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
3/17/12,2012,84,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
3/10/12,2012,25,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
3/10/12,2012,84,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
3/3/12,2012,78,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
3/3/12,2012,24,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
2/25/12,2012,20,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
2/25/12,2012,69,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
2/18/12,2012,72,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
2/18/12,2012,11,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
2/11/12,2012,11,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
2/11/12,2012,74,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
2/4/12,2012,79,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
2/4/12,2012,9,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
1/28/12,2012,84,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
1/28/12,2012,7,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
1/21/12,2012,98,Gotta Have It,JAY-Z Kanye West,Jay-Z and Friends
1/21/12,2012,7,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
1/14/12,2012,7,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
1/7/12,2012,5,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
12/31/11,2011,6,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
12/24/11,2011,6,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
12/17/11,2011,8,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
12/10/11,2011,15,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
12/3/11,2011,17,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
11/26/11,2011,17,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
11/19/11,2011,16,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
11/12/11,2011,17,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
11/5/11,2011,21,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
10/29/11,2011,27,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
10/22/11,2011,32,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
10/15/11,2011,35,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
10/8/11,2011,45,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
10/1/11,2011,50,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
9/24/11,2011,67,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
9/17/11,2011,81,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
9/10/11,2011,78,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
9/3/11,2011,82,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
9/3/11,2011,79,Who Gon Stop Me,JAY-Z Kanye West,Jay-Z and Friends
8/27/11,2011,75,Ni**as in Paris,JAY-Z Kanye West,Jay-Z and Friends
8/27/11,2011,44,Who Gon Stop Me,JAY-Z Kanye West,Jay-Z and Friends
3/3/12,2012,98,No Church In The Wild,JAY-Z Kanye West Featuring Frank Ocean,Jay-Z and Friends
2/25/12,2012,72,No Church In The Wild,JAY-Z Kanye West Featuring Frank Ocean,Jay-Z and Friends
2/18/12,2012,96,No Church In The Wild,JAY-Z Kanye West Featuring Frank Ocean,Jay-Z and Friends
2/11/12,2012,86,No Church In The Wild,JAY-Z Kanye West Featuring Frank Ocean,Jay-Z and Friends
2/4/12,2012,100,No Church In The Wild,JAY-Z Kanye West Featuring Frank Ocean,Jay-Z and Friends
12/17/11,2011,98,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
12/10/11,2011,97,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
12/3/11,2011,88,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
11/26/11,2011,77,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
11/19/11,2011,69,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
11/12/11,2011,67,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
11/5/11,2011,65,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
10/29/11,2011,62,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
10/22/11,2011,56,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
10/15/11,2011,47,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
10/8/11,2011,40,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
10/1/11,2011,33,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
9/24/11,2011,26,Otis,JAY-Z Kanye West Featuring Otis Redding,Jay-Z and Friends
